Record Number,mbfc__Custom_Title__c,ADPDX_Archdiocesan_Assignment__c,Duty_Load__c,mbfc__Start_Date__c,mbfc__Completion_Date__c,Account_Ext_Id,mbfc__Person__r,mbfc__Context__r,mbfc__Use_Custom_Title__c,Archdpdx_Migration_Id__c,Archdpdx_Job_Id__c
3339,Religious Education and OCIA,,,2023-01-01,,Church_127,{'Adpdx_Migration_Id__c': '3184'},{'Adpdx_Migration_Id__c': 'Church_127'},True,3339,49
3338,Parish Bookkeeper,,,2023-01-01,,Church_127,{'Adpdx_Migration_Id__c': '3183'},{'Adpdx_Migration_Id__c': 'Church_127'},True,3338,49
3337,Youth Minister,,,2023-01-01,,Church_139,{'Adpdx_Migration_Id__c': '3182'},{'Adpdx_Migration_Id__c': 'Church_139'},True,3337,49
3336,Biliterate Nullity Advocate,,,2023-01-01,,Church_139,{'Adpdx_Migration_Id__c': '1954'},{'Adpdx_Migration_Id__c': 'Church_139'},True,3336,49
3335,"Coordinator of Marriage, Family & Young Adult",,,2023-01-01,,Church_139,{'Adpdx_Migration_Id__c': '3181'},{'Adpdx_Migration_Id__c': 'Church_139'},True,3335,49
3334,Business Manager,,,2023-01-01,,Church_139,{'Adpdx_Migration_Id__c': '3180'},{'Adpdx_Migration_Id__c': 'Church_139'},True,3334,49
3333,Director of Religious Education,,,2023-01-01,,Church_21,{'Adpdx_Migration_Id__c': '3179'},{'Adpdx_Migration_Id__c': 'Church_21'},True,3333,49
3332,Office Assistant,,,2023-01-01,,Church_21,{'Adpdx_Migration_Id__c': '3178'},{'Adpdx_Migration_Id__c': 'Church_21'},True,3332,49
3331,Secretary,,,2023-01-01,,Church_21,{'Adpdx_Migration_Id__c': '3177'},{'Adpdx_Migration_Id__c': 'Church_21'},True,3331,49
3330,Pastoral Assistant,,,2023-01-01,,Church_21,{'Adpdx_Migration_Id__c': '3176'},{'Adpdx_Migration_Id__c': 'Church_21'},True,3330,49
3329,Administrative Assistant,,,2023-01-01,,Church_21,{'Adpdx_Migration_Id__c': '3175'},{'Adpdx_Migration_Id__c': 'Church_21'},True,3329,49
3328,Business Manager,,,2023-01-01,,Church_87,{'Adpdx_Migration_Id__c': '3174'},{'Adpdx_Migration_Id__c': 'Church_87'},True,3328,49
3327,Office Assistant (Spanish),,,2023-01-01,,Church_16,{'Adpdx_Migration_Id__c': '3173'},{'Adpdx_Migration_Id__c': 'Church_16'},True,3327,49
3326,Coordinator of Youth and Young Adult Ministries,,,2023-01-01,,Church_16,{'Adpdx_Migration_Id__c': '3172'},{'Adpdx_Migration_Id__c': 'Church_16'},True,3326,49
3325,Parish Maintenance,,,2023-01-01,,Church_59,{'Adpdx_Migration_Id__c': '3171'},{'Adpdx_Migration_Id__c': 'Church_59'},True,3325,49
3324,Music Coordinator,,,2023-01-01,,Church_59,{'Adpdx_Migration_Id__c': '3170'},{'Adpdx_Migration_Id__c': 'Church_59'},True,3324,49
3323,Coordinator of Elementary Faith Formation,,,2023-01-01,,Church_38,{'Adpdx_Migration_Id__c': '3169'},{'Adpdx_Migration_Id__c': 'Church_38'},True,3323,49
3322,Office Administrator,,,,,School_58,{'Adpdx_Migration_Id__c': '3168'},{'Adpdx_Migration_Id__c': 'School_58'},True,3322,49
3321,Youth Faith Formation Coordinator,,,2023-01-01,,Church_147,{'Adpdx_Migration_Id__c': '2265'},{'Adpdx_Migration_Id__c': 'Church_147'},True,3321,49
3320,Receptionist,,,2023-01-01,,Church_147,{'Adpdx_Migration_Id__c': '3167'},{'Adpdx_Migration_Id__c': 'Church_147'},True,3320,49
3319,Children’s Liturgy Minister (Infant – Grade 5),,,2023-01-01,,Church_124,{'Adpdx_Migration_Id__c': '3166'},{'Adpdx_Migration_Id__c': 'Church_124'},True,3319,49
3318,Liturgy & Spiritual Outreach Coordinator,,,2023-01-01,,Church_124,{'Adpdx_Migration_Id__c': '3165'},{'Adpdx_Migration_Id__c': 'Church_124'},True,3318,49
3317,Deacon,True,,2024-01-01,,Church_29,{'Adpdx_Migration_Id__c': '196'},{'Adpdx_Migration_Id__c': 'Church_29'},True,3317,49
3316,Pastor,True,Full Time,2023-12-01,,Church_113,{'Adpdx_Migration_Id__c': '3043'},{'Adpdx_Migration_Id__c': 'Church_113'},True,3316,49
3315,Vice Rector,True,Full Time,2024-01-01,,School_57,{'Adpdx_Migration_Id__c': '509'},{'Adpdx_Migration_Id__c': 'School_57'},True,3315,49
3314,Vicar Forane,True,Part Time,2023-12-01,,Deanery_5,{'Adpdx_Migration_Id__c': '860'},{'Adpdx_Migration_Id__c': 'Deanery_5'},True,3314,49
3313,Administrative Assistant,,,2023-01-01,,Church_5,{'Adpdx_Migration_Id__c': '3164'},{'Adpdx_Migration_Id__c': 'Church_5'},True,3313,49
3312,Children’s Religious Education Coordinator,,,2023-01-01,,Church_5,{'Adpdx_Migration_Id__c': '3163'},{'Adpdx_Migration_Id__c': 'Church_5'},True,3312,49
3311,Youth Minister,,,2023-01-01,,Church_5,{'Adpdx_Migration_Id__c': '3162'},{'Adpdx_Migration_Id__c': 'Church_5'},True,3311,49
3310,Maintenance Manager,,,2023-01-01,,Church_54,{'Adpdx_Migration_Id__c': '3161'},{'Adpdx_Migration_Id__c': 'Church_54'},True,3310,49
3309,Coordinator of Children & Family Faith Formation,,,2023-01-01,,Church_54,{'Adpdx_Migration_Id__c': '3160'},{'Adpdx_Migration_Id__c': 'Church_54'},True,3309,49
3308,Coordinator of Children & Family Faith Formation,,,2023-01-01,,Church_54,{'Adpdx_Migration_Id__c': '3159'},{'Adpdx_Migration_Id__c': 'Church_54'},True,3308,49
3307,Bookkeeper,,,2023-01-01,,Church_54,{'Adpdx_Migration_Id__c': '3158'},{'Adpdx_Migration_Id__c': 'Church_54'},True,3307,49
3306,Pastoral Assistant,,,2023-01-01,,Church_84,{'Adpdx_Migration_Id__c': '3157'},{'Adpdx_Migration_Id__c': 'Church_84'},True,3306,49
3305,English Religious Education Coordinator,,,2023-01-01,,Church_1,{'Adpdx_Migration_Id__c': '3156'},{'Adpdx_Migration_Id__c': 'Church_1'},True,3305,49
3304,Music Director,,,2023-01-01,,Church_1,{'Adpdx_Migration_Id__c': '3155'},{'Adpdx_Migration_Id__c': 'Church_1'},True,3304,49
3303,Parish Secretary,,,2023-01-01,,Church_1,{'Adpdx_Migration_Id__c': '2181'},{'Adpdx_Migration_Id__c': 'Church_1'},True,3303,49
3302,Office Administrator,,,,,Church_51,{'Adpdx_Migration_Id__c': '3154'},{'Adpdx_Migration_Id__c': 'Church_51'},True,3302,49
3301,Maintenance,,,,,Church_24,{'Adpdx_Migration_Id__c': '3153'},{'Adpdx_Migration_Id__c': 'Church_24'},True,3301,49
3300,Assistant,,,2023-01-01,,Church_138,{'Adpdx_Migration_Id__c': '3152'},{'Adpdx_Migration_Id__c': 'Church_138'},True,3300,49
3299,Spanish Coordinator,,,2023-01-01,,Church_141,{'Adpdx_Migration_Id__c': '3151'},{'Adpdx_Migration_Id__c': 'Church_141'},True,3299,49
3298,Administrative Assistant,,,2023-01-01,,School_6,{'Adpdx_Migration_Id__c': '3150'},{'Adpdx_Migration_Id__c': 'School_6'},True,3298,49
3297,Food Closet Coordinator,,,2023-01-01,,Church_9,{'Adpdx_Migration_Id__c': '3149'},{'Adpdx_Migration_Id__c': 'Church_9'},True,3297,49
3296,Business Manager,,,2023-01-01,,Church_9,{'Adpdx_Migration_Id__c': '3148'},{'Adpdx_Migration_Id__c': 'Church_9'},True,3296,49
3295,Accounting Services,,,2023-01-01,,Church_8,{'Adpdx_Migration_Id__c': '2893'},{'Adpdx_Migration_Id__c': 'Church_8'},True,3295,49
3294,Office Assistant/Cemetery Committee,,,2023-01-01,,Church_8,{'Adpdx_Migration_Id__c': '3147'},{'Adpdx_Migration_Id__c': 'Church_8'},True,3294,49
3293,Pastoral Assistant,,,2023-01-01,,Church_8,{'Adpdx_Migration_Id__c': '3146'},{'Adpdx_Migration_Id__c': 'Church_8'},True,3293,49
3292,Administrative Assistant,,,2023-01-01,,Church_8,{'Adpdx_Migration_Id__c': '3145'},{'Adpdx_Migration_Id__c': 'Church_8'},True,3292,49
3291,Business Manager and Director of Religious Education,,,2023-01-01,,Church_80,{'Adpdx_Migration_Id__c': '3144'},{'Adpdx_Migration_Id__c': 'Church_80'},True,3291,49
3290,Director of Music,,,2023-01-01,,Church_80,{'Adpdx_Migration_Id__c': '3143'},{'Adpdx_Migration_Id__c': 'Church_80'},True,3290,49
3289,Office Assistant,,,2023-01-01,,School_46,{'Adpdx_Migration_Id__c': '3142'},{'Adpdx_Migration_Id__c': 'School_46'},True,3289,49
3288,Business Manager,,,2023-01-01,,Church_79,{'Adpdx_Migration_Id__c': '3141'},{'Adpdx_Migration_Id__c': 'Church_79'},True,3288,49
3287,Bulletin Publishing,,,2023-01-01,,Church_20,{'Adpdx_Migration_Id__c': '3140'},{'Adpdx_Migration_Id__c': 'Church_20'},True,3287,49
3286,Faith Formation K-5,,,2023-01-01,,Church_78,{'Adpdx_Migration_Id__c': '3139'},{'Adpdx_Migration_Id__c': 'Church_78'},True,3286,49
3285,Youth Minister,,,2023-01-01,,Church_78,{'Adpdx_Migration_Id__c': '3138'},{'Adpdx_Migration_Id__c': 'Church_78'},True,3285,49
3284,Maintenance,,,2023-01-01,,Church_78,{'Adpdx_Migration_Id__c': '3137'},{'Adpdx_Migration_Id__c': 'Church_78'},True,3284,49
3283,Administrative Assistant,,,2023-01-01,,Church_78,{'Adpdx_Migration_Id__c': '3136'},{'Adpdx_Migration_Id__c': 'Church_78'},True,3283,49
3282,Development Director,,,2023-07-01,,Church_77,{'Adpdx_Migration_Id__c': '2280'},{'Adpdx_Migration_Id__c': 'Church_77'},True,3282,49
3281,On Leave,True,Full Time,2023-11-20,,Organization_21,{'Adpdx_Migration_Id__c': '803'},{'Adpdx_Migration_Id__c': 'Organization_21'},True,3281,49
3280,Administrative Assistant,,,2023-01-01,,Church_76,{'Adpdx_Migration_Id__c': '3135'},{'Adpdx_Migration_Id__c': 'Church_76'},True,3280,49
3279,Coordinator of Single and Married Young Adults,,,2023-01-01,,Church_76,{'Adpdx_Migration_Id__c': '3134'},{'Adpdx_Migration_Id__c': 'Church_76'},True,3279,49
3278,K-8 Coordinator,,,2023-01-01,,Church_76,{'Adpdx_Migration_Id__c': '3133'},{'Adpdx_Migration_Id__c': 'Church_76'},True,3278,49
3277,Maintenance Supervisor,,,2023-01-01,,Church_76,{'Adpdx_Migration_Id__c': '3132'},{'Adpdx_Migration_Id__c': 'Church_76'},True,3277,49
3276,Director of Music Ministry,,,2023-01-01,,Church_76,{'Adpdx_Migration_Id__c': '3131'},{'Adpdx_Migration_Id__c': 'Church_76'},True,3276,49
3275,Office Manager,,,,,School_29,{'Adpdx_Migration_Id__c': '3128'},{'Adpdx_Migration_Id__c': 'School_29'},True,3275,49
3274,Facilities Manager,,,,,Church_61,{'Adpdx_Migration_Id__c': '3127'},{'Adpdx_Migration_Id__c': 'Church_61'},True,3274,49
3273,Director of Evangelization & Catechesis,,,,,Church_61,{'Adpdx_Migration_Id__c': '3126'},{'Adpdx_Migration_Id__c': 'Church_61'},True,3273,49
3272,Coordinator of Youth Evangelization,,,,,Church_61,{'Adpdx_Migration_Id__c': '3125'},{'Adpdx_Migration_Id__c': 'Church_61'},True,3272,49
3271,Facilities Assistant,,,,,Church_61,{'Adpdx_Migration_Id__c': '3124'},{'Adpdx_Migration_Id__c': 'Church_61'},True,3271,49
3270,Pastoral Assistant,,,,,Church_61,{'Adpdx_Migration_Id__c': '3123'},{'Adpdx_Migration_Id__c': 'Church_61'},True,3270,49
3269,Bookkeeper,,,,,Church_75,{'Adpdx_Migration_Id__c': '1729'},{'Adpdx_Migration_Id__c': 'Church_75'},True,3269,49
3268,Pastoral Associate,,,,,Church_101,{'Adpdx_Migration_Id__c': '3122'},{'Adpdx_Migration_Id__c': 'Church_101'},True,3268,49
3266,Director of Pastoral Services,,,,,Church_101,{'Adpdx_Migration_Id__c': '3121'},{'Adpdx_Migration_Id__c': 'Church_101'},True,3266,49
3265,Business Manager,,,2023-01-01,,Church_75,{'Adpdx_Migration_Id__c': '3120'},{'Adpdx_Migration_Id__c': 'Church_75'},True,3265,49
3264,Marketing/Facilities Mgr,,,2023-01-01,,Church_75,{'Adpdx_Migration_Id__c': '3119'},{'Adpdx_Migration_Id__c': 'Church_75'},True,3264,49
3263,Music Director,,,2023-01-01,,Church_75,{'Adpdx_Migration_Id__c': '3118'},{'Adpdx_Migration_Id__c': 'Church_75'},True,3263,49
3262,Novice Master,True,Full Time,2023-11-06,,Religious_17,{'Adpdx_Migration_Id__c': '3116'},{'Adpdx_Migration_Id__c': 'Religious_17'},True,3262,49
3261,Director,True,Full Time,2024-01-01,,Organization_1,{'Adpdx_Migration_Id__c': '3117'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,3261,49
3260,Vicar Forane,True,Part Time,2023-11-07,,Deanery_10,{'Adpdx_Migration_Id__c': '753'},{'Adpdx_Migration_Id__c': 'Deanery_10'},True,3260,49
3258,On Leave,True,,2021-11-17,,Organization_32,{'Adpdx_Migration_Id__c': '183'},{'Adpdx_Migration_Id__c': 'Organization_32'},True,3258,49
3257,On Leave,True,,2023-08-14,,Organization_21,{'Adpdx_Migration_Id__c': '662'},{'Adpdx_Migration_Id__c': 'Organization_21'},True,3257,49
3256,Cohort III Rep Cont. Ed. Board,True,Part Time,2023-10-01,,Organization_21,{'Adpdx_Migration_Id__c': '661'},{'Adpdx_Migration_Id__c': 'Organization_21'},True,3256,49
3255,Cohort II Rep Cont. Ed. Board,True,Part Time,2023-10-01,,Organization_21,{'Adpdx_Migration_Id__c': '836'},{'Adpdx_Migration_Id__c': 'Organization_21'},True,3255,49
3254,Administrator,True,Full Time,2023-11-01,,Church_67,{'Adpdx_Migration_Id__c': '254'},{'Adpdx_Migration_Id__c': 'Church_67'},True,3254,49
3253,Administrator,True,Full Time,2023-11-01,,Church_20,{'Adpdx_Migration_Id__c': '254'},{'Adpdx_Migration_Id__c': 'Church_20'},True,3253,49
3252,Deacon,True,,2023-10-21,,Church_154,{'Adpdx_Migration_Id__c': '485'},{'Adpdx_Migration_Id__c': 'Church_154'},True,3252,49
3251,Deacon,True,,2023-10-21,,Church_61,{'Adpdx_Migration_Id__c': '1527'},{'Adpdx_Migration_Id__c': 'Church_61'},True,3251,49
3250,In Residence,True,Full Time,2023-10-12,,Religious_80,{'Adpdx_Migration_Id__c': '3115'},{'Adpdx_Migration_Id__c': 'Religious_80'},True,3250,49
3249,Writer In Residence,True,Full Time,2020-07-31,,Religious_1,{'Adpdx_Migration_Id__c': '1088'},{'Adpdx_Migration_Id__c': 'Religious_1'},True,3249,49
3248,"Director of Dominican Mission Foundation, Promoter of Preaching",,Full Time,2023-10-12,,Religious_80,{'Adpdx_Migration_Id__c': '3115'},{'Adpdx_Migration_Id__c': 'Religious_80'},True,3248,49
3247,Pastoral Year,True,Full Time,2023-08-01,,Church_104,{'Adpdx_Migration_Id__c': '3042'},{'Adpdx_Migration_Id__c': 'Church_104'},True,3247,49
3246,Pastoral Year,,Full Time,2023-09-11,2023-11-30,Church_11,{'Adpdx_Migration_Id__c': '543'},{'Adpdx_Migration_Id__c': 'Church_11'},True,3246,49
3245,Deacon,True,,2023-10-09,,Church_66,{'Adpdx_Migration_Id__c': '3060'},{'Adpdx_Migration_Id__c': 'Church_66'},True,3245,49
3244,Vicar Forane,True,Part Time,2023-10-01,,Deanery_16,{'Adpdx_Migration_Id__c': '780'},{'Adpdx_Migration_Id__c': 'Deanery_16'},True,3244,49
3243,Principal,,Full Time,2023-09-15,,School_30,{'Adpdx_Migration_Id__c': '3105'},{'Adpdx_Migration_Id__c': 'School_30'},True,3243,49
3242,Deacon,True,,2023-09-30,,Church_96,{'Adpdx_Migration_Id__c': '3076'},{'Adpdx_Migration_Id__c': 'Church_96'},True,3242,49
3241,Pastor,True,Full Time,2023-09-20,,Church_18,{'Adpdx_Migration_Id__c': '729'},{'Adpdx_Migration_Id__c': 'Church_18'},True,3241,49
3240,Pastor,True,Full Time,2023-09-20,,Church_146,{'Adpdx_Migration_Id__c': '729'},{'Adpdx_Migration_Id__c': 'Church_146'},True,3240,49
3239,Pastor,True,Full Time,2023-09-20,,Church_99,{'Adpdx_Migration_Id__c': '2978'},{'Adpdx_Migration_Id__c': 'Church_99'},True,3239,49
3238,Communications Coordinator,,,2023-09-20,,Organization_1,{'Adpdx_Migration_Id__c': '3104'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,3238,49
3237,Accountant,,,2023-09-18,,Organization_1,{'Adpdx_Migration_Id__c': '3103'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,3237,49
3236,Vice Principal,,,2023-08-01,,School_18,{'Adpdx_Migration_Id__c': '2118'},{'Adpdx_Migration_Id__c': 'School_18'},True,3236,49
3235,Principal,,,,,School_6,{'Adpdx_Migration_Id__c': '3102'},{'Adpdx_Migration_Id__c': 'School_6'},True,3235,49
3234,HR Generalist,,,2023-08-28,,Organization_1,{'Adpdx_Migration_Id__c': '3101'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,3234,49
3233,Communications Coordinator,,Full Time,2023-09-11,,Organization_1,{'Adpdx_Migration_Id__c': '3100'},{'Adpdx_Migration_Id__c': 'Organization_1'},True,3233,49
3232,Principal,,,2023-08-01,,School_9,{'Adpdx_Migration_Id__c': '3098'},{'Adpdx_Migration_Id__c': 'School_9'},True,3232,49
3231,Principal,,,2023-08-01,,School_10,{'Adpdx_Migration_Id__c': '3097'},{'Adpdx_Migration_Id__c': 'School_10'},True,3231,49
3230,Principal,,,2023-08-01,,School_8,{'Adpdx_Migration_Id__c': '3096'},{'Adpdx_Migration_Id__c': 'School_8'},True,3230,49
3229,Principal,,,2023-08-01,,School_41,{'Adpdx_Migration_Id__c': '2267'},{'Adpdx_Migration_Id__c': 'School_41'},True,3229,49
3228,Principal,,,2023-08-01,,School_37,{'Adpdx_Migration_Id__c': '3095'},{'Adpdx_Migration_Id__c': 'School_37'},True,3228,49
3227,Principal,,,2023-08-01,,School_43,{'Adpdx_Migration_Id__c': '3094'},{'Adpdx_Migration_Id__c': 'School_43'},True,3227,49
3226,Principal,,,2023-08-01,,School_21,{'Adpdx_Migration_Id__c': '1999'},{'Adpdx_Migration_Id__c': 'School_21'},True,3226,49
3225,Principal,,,2023-08-01,,School_25,{'Adpdx_Migration_Id__c': '3093'},{'Adpdx_Migration_Id__c': 'School_25'},True,3225,49
3224,Principal,,,2023-08-01,,School_19,{'Adpdx_Migration_Id__c': '3092'},{'Adpdx_Migration_Id__c': 'School_19'},True,3224,49
3223,Principal,,,2023-08-01,,School_18,{'Adpdx_Migration_Id__c': '3091'},{'Adpdx_Migration_Id__c': 'School_18'},True,3223,49
3221,Principal,,,2023-08-01,,School_27,{'Adpdx_Migration_Id__c': '3089'},{'Adpdx_Migration_Id__c': 'School_27'},True,3221,49
3220,Principal,,,2023-08-01,,School_50,{'Adpdx_Migration_Id__c': '3088'},{'Adpdx_Migration_Id__c': 'School_50'},True,3220,49
3219,Principal,,,2023-08-01,,School_35,{'Adpdx_Migration_Id__c': '1458'},{'Adpdx_Migration_Id__c': 'School_35'},True,3219,49
3218,Principal,,,2023-08-01,,School_24,{'Adpdx_Migration_Id__c': '3087'},{'Adpdx_Migration_Id__c': 'School_24'},True,3218,49
3217,Principal,,,2023-08-01,,School_48,{'Adpdx_Migration_Id__c': '1601'},{'Adpdx_Migration_Id__c': 'School_48'},True,3217,49
3216,Principal,,,2023-08-01,,School_47,{'Adpdx_Migration_Id__c': '3086'},{'Adpdx_Migration_Id__c': 'School_47'},True,3216,49
3215,Principal,,,2023-08-01,,School_28,{'Adpdx_Migration_Id__c': '3085'},{'Adpdx_Migration_Id__c': 'School_28'},True,3215,49
3214,Principal,,,2023-08-01,,School_58,{'Adpdx_Migration_Id__c': '3084'},{'Adpdx_Migration_Id__c': 'School_58'},True,3214,49
3212,Principal,,,2023-08-01,,School_52,{'Adpdx_Migration_Id__c': '3083'},{'Adpdx_Migration_Id__c': 'School_52'},True,3212,49
3211,Principal,,,2023-08-01,,School_17,{'Adpdx_Migration_Id__c': '3082'},{'Adpdx_Migration_Id__c': 'School_17'},True,3211,49
3210,Principal,,,2023-08-01,,School_16,{'Adpdx_Migration_Id__c': '3081'},{'Adpdx_Migration_Id__c': 'School_16'},True,3210,49
3209,Principal,,,2023-08-01,,School_15,{'Adpdx_Migration_Id__c': '3080'},{'Adpdx_Migration_Id__c': 'School_15'},True,3209,49
3208,Principal,,,2023-08-01,,School_14,{'Adpdx_Migration_Id__c': '3079'},{'Adpdx_Migration_Id__c': 'School_14'},True,3208,49
3207,Assistant Tertian Director,True,Full Time,2023-09-01,,Religious_3,{'Adpdx_Migration_Id__c': '3078'},{'Adpdx_Migration_Id__c': 'Religious_3'},True,3207,49
3206,Tertianship,,Full Time,2023-10-15,2024-03-30,Religious_3,{'Adpdx_Migration_Id__c': '3073'},{'Adpdx_Migration_Id__c': 'Religious_3'},True,3206,49
3205,Tertianship,True,Full Time,2023-10-15,2024-03-30,Religious_3,{'Adpdx_Migration_Id__c': '3075'},{'Adpdx_Migration_Id__c': 'Religious_3'},True,3205,49
3204,Tertianship,True,Full Time,2023-10-15,2024-03-30,Religious_3,{'Adpdx_Migration_Id__c': '3074'},{'Adpdx_Migration_Id__c': 'Religious_3'},True,3204,49
3203,Tertian,True,Full Time,2023-10-15,2024-03-30,Religious_3,{'Adpdx_Migration_Id__c': '3072'},{'Adpdx_Migration_Id__c': 'Religious_3'},True,3203,49
3202,Tertianship,True,Full Time,2023-10-15,2024-03-30,Religious_3,{'Adpdx_Migration_Id__c': '3071'},{'Adpdx_Migration_Id__c': 'Religious_3'},True,3202,49
3201,Interim Director,,Full Time,2023-08-01,2023-12-31,Religious_81,{'Adpdx_Migration_Id__c': '3070'},{'Adpdx_Migration_Id__c': 'Religious_81'},True,3201,49
3200,Chaplain,,Full Time,2023-08-01,2023-12-31,Religious_81,{'Adpdx_Migration_Id__c': '736'},{'Adpdx_Migration_Id__c': 'Religious_81'},True,3200,49
3199,Principal,,,2023-08-01,,School_33,{'Adpdx_Migration_Id__c': '3069'},{'Adpdx_Migration_Id__c': 'School_33'},True,3199,49
3198,Head of School,,,2023-08-01,,School_53,{'Adpdx_Migration_Id__c': '2512'},{'Adpdx_Migration_Id__c': 'School_53'},True,3198,49
3197,Principal,,,2023-08-01,,School_13,{'Adpdx_Migration_Id__c': '3068'},{'Adpdx_Migration_Id__c': 'School_13'},True,3197,49
3196,Principal,,,2023-08-01,,School_12,{'Adpdx_Migration_Id__c': '3067'},{'Adpdx_Migration_Id__c': 'School_12'},True,3196,49
3195,Principal,,,2023-08-01,,School_11,{'Adpdx_Migration_Id__c': '3066'},{'Adpdx_Migration_Id__c': 'School_11'},True,3195,49
3194,Principal,,,2023-08-01,,School_32,{'Adpdx_Migration_Id__c': '3065'},{'Adpdx_Migration_Id__c': 'School_32'},True,3194,49
3192,Pastoral Year,,Full Time,2023-09-01,2023-09-10,Church_61,{'Adpdx_Migration_Id__c': '543'},{'Adpdx_Migration_Id__c': 'Church_61'},True,3192,49
3191,Pastoral Year,True,Full Time,2023-10-01,2024-05-31,Church_101,{'Adpdx_Migration_Id__c': '1594'},{'Adpdx_Migration_Id__c': 'Church_101'},True,3191,49
3190,Pastoral Year,True,Full Time,2023-08-01,2023-12-31,Church_5,{'Adpdx_Migration_Id__c': '1598'},{'Adpdx_Migration_Id__c': 'Church_5'},True,3190,49
3189,Seminarian,True,Full Time,2023-08-11,,Organization_22,{'Adpdx_Migration_Id__c': '3062'},{'Adpdx_Migration_Id__c': 'Organization_22'},True,3189,49
3188,Seminarian,True,Full Time,2023-08-11,,Organization_22,{'Adpdx_Migration_Id__c': '3019'},{'Adpdx_Migration_Id__c': 'Organization_22'},True,3188,49
3187,Parochial Vicar,,Full Time,2023-08-01,,Church_83,{'Adpdx_Migration_Id__c': '1382'},{'Adpdx_Migration_Id__c': 'Church_83'},True,3187,49
3186,Director of Campus Ministry,True,Full Time,2022-08-01,,School_56,{'Adpdx_Migration_Id__c': '2982'},{'Adpdx_Migration_Id__c': 'School_56'},True,3186,49
3185,In Residence,True,Full Time,2021-02-22,,Religious_27,{'Adpdx_Migration_Id__c': '2728'},{'Adpdx_Migration_Id__c': 'Religious_27'},True,3185,49
3184,Parochial Vicar,True,Full Time,2015-09-20,2016-06-30,Church_46,{'Adpdx_Migration_Id__c': '1325'},{'Adpdx_Migration_Id__c': 'Church_46'},True,3184,49
3183,Deacon,True,,2014-09-01,2015-08-30,Church_46,{'Adpdx_Migration_Id__c': '1325'},{'Adpdx_Migration_Id__c': 'Church_46'},True,3183,49
3182,Spiritual Director,,Part Time,2017-09-01,2018-05-30,School_57,{'Adpdx_Migration_Id__c': '718'},{'Adpdx_Migration_Id__c': 'School_57'},True,3182,49
3181,Formation Director,,Full Time,2017-07-01,2018-06-30,Religious_14,{'Adpdx_Migration_Id__c': '718'},{'Adpdx_Migration_Id__c': 'Religious_14'},True,3181,49
3180,Vocations Director,,,2003-07-01,2007-07-02,Religious_18,{'Adpdx_Migration_Id__c': '775'},{'Adpdx_Migration_Id__c': 'Religious_18'},True,3180,49
3179,"In Residence, Sabbatical",True,Full Time,2023-08-01,2023-12-31,Religious_81,{'Adpdx_Migration_Id__c': '775'},{'Adpdx_Migration_Id__c': 'Religious_81'},True,3179,49
